Season,TeamID,adj_o,adj_d,luck,rank,adj_em
2015,1157,103.5,102.2,0.006,148,0.5371
2015,1157,103.5,102.2,0.006,148,0.5371
2015,1157,103.5,102.2,0.006,148,0.5371
2015,1157,103.5,102.2,0.006,148,0.5371
2015,1125,107.9,106.5,0.071,149,0.5363
2015,1343,105.9,104.6,-0.032,150,0.5358
2015,1295,101.0,100.1,0.11699999999999999,151,0.5258
2015,1383,101.1,100.3,-0.016,152,0.524
2015,1150,107.5,106.8,-0.10400000000000001,153,0.5202
2015,1425,98.6,97.9,-0.006,154,0.5194
2015,1324,108.6,108.0,0.03,155,0.5171
2015,1403,100.4,99.9,-0.017,156,0.5166
2015,1403,100.4,99.9,-0.017,156,0.5166
2015,1403,100.4,99.9,-0.017,156,0.5166
2015,1403,100.4,99.9,-0.017,156,0.5166
2015,1142,100.5,100.2,-0.055999999999999994,157,0.5097
2015,1142,100.5,100.2,-0.055999999999999994,157,0.5097
2015,1142,100.5,100.2,-0.055999999999999994,157,0.5097
2015,1142,100.5,100.2,-0.055999999999999994,157,0.5097
2015,1151,103.5,103.3,0.10099999999999999,158,0.5041
2015,1351,99.1,98.9,0.102,159,0.5034
2015,1171,100.3,100.2,-0.025,160,0.5026
2015,1386,98.0,97.9,-0.006,161,0.5025
2015,1285,103.7,103.7,-0.002,162,0.5011
2015,1177,105.0,105.0,-0.001,163,0.4984
2015,1287,101.8,101.9,-0.09300000000000001,164,0.4961
2015,1423,99.1,99.4,0.062,165,0.4899
2015,1457,103.0,103.6,-0.051,166,0.483
2015,1296,101.4,102.1,0.005,167,0.4819
2015,1296,101.4,102.1,0.005,167,0.4819
2015,1296,101.4,102.1,0.005,167,0.4819
2015,1296,101.4,102.1,0.005,167,0.4819
2015,1312,101.4,102.2,0.03,168,0.4784
2015,1280,98.0,98.9,-0.034,169,0.4739
2015,1162,105.5,106.6,-0.09,170,0.4722
2015,1236,105.5,106.8,-0.039,171,0.4659
2015,1232,100.1,101.3,0.015,172,0.4643
2015,1352,101.0,102.3,0.037000000000000005,173,0.4631
2015,1352,101.0,102.3,0.037000000000000005,173,0.4631
2015,1352,101.0,102.3,0.037000000000000005,173,0.4631
2015,1352,101.0,102.3,0.037000000000000005,173,0.4631
2015,1419,95.8,97.1,0.069,174,0.4619
2015,1306,98.6,99.9,-0.017,175,0.4619
2015,1306,98.6,99.9,-0.017,175,0.4619
2015,1306,98.6,99.9,-0.017,175,0.4619
2015,1306,98.6,99.9,-0.017,175,0.4619
2015,1159,106.4,107.8,-0.055,176,0.4612
2015,1404,106.2,107.7,0.025,177,0.4601
2015,1367,102.3,103.7,-0.033,178,0.4596
2015,1367,102.3,103.7,-0.033,178,0.4596
2015,1367,102.3,103.7,-0.033,178,0.4596
2015,1367,102.3,103.7,-0.033,178,0.4596
2015,1195,99.8,101.4,0.057999999999999996,179,0.4557
2015,1195,99.8,101.4,0.057999999999999996,179,0.4557
2015,1195,99.8,101.4,0.057999999999999996,179,0.4557
2015,1195,99.8,101.4,0.057999999999999996,179,0.4557
2015,1346,100.2,101.9,-0.091,180,0.4518
2015,1273,101.9,103.8,-0.05,181,0.4494
2015,1347,104.2,106.2,0.077,182,0.4454
2015,1284,98.4,100.3,0.013000000000000001,183,0.445
2015,1145,99.5,101.4,-0.036000000000000004,184,0.4444
2015,1110,101.2,103.3,0.015,185,0.4418
2015,1178,101.4,103.5,-0.008,186,0.4418
2015,1149,105.5,107.7,0.064,187,0.4416
2015,1149,105.5,107.7,0.064,187,0.4416
2015,1149,105.5,107.7,0.064,187,0.4416
2015,1149,105.5,107.7,0.064,187,0.4416
2015,1439,103.9,106.1,-0.043,188,0.4415
2015,1439,103.9,106.1,-0.043,188,0.4415
2015,1439,103.9,106.1,-0.043,188,0.4415
2015,1439,103.9,106.1,-0.043,188,0.4415
2015,1365,103.5,105.6,0.019,189,0.4414
2015,1365,103.5,105.6,0.019,189,0.4414
2015,1365,103.5,105.6,0.019,189,0.4414
2015,1365,103.5,105.6,0.019,189,0.4414
2015,1319,100.3,102.6,0.04,190,0.4364
2015,1319,100.3,102.6,0.04,190,0.4364
2015,1319,100.3,102.6,0.04,190,0.4364
2015,1319,100.3,102.6,0.04,190,0.4364
2015,1450,107.2,109.6,0.085,191,0.4361
2015,1389,97.6,99.9,-0.067,192,0.4337
2015,1201,100.7,103.1,0.067,193,0.4309
2015,1271,103.5,106.0,0.053,194,0.43
2015,1271,103.5,106.0,0.053,194,0.43
2015,1271,103.5,106.0,0.053,194,0.43
2015,1271,103.5,106.0,0.053,194,0.43
2015,1248,110.4,113.2,0.078,195,0.4285
2015,1275,100.8,103.5,0.009000000000000001,196,0.425
2015,1275,100.8,103.5,0.009000000000000001,196,0.425
2015,1275,100.8,103.5,0.009000000000000001,196,0.425
2015,1275,100.8,103.5,0.009000000000000001,196,0.425
2015,1313,102.5,105.3,0.04,197,0.4237
2015,1170,106.5,109.4,0.083,198,0.4234
2015,1426,101.4,104.1,0.023,199,0.4229
2015,1426,101.4,104.1,0.023,199,0.4229
2015,1426,101.4,104.1,0.023,199,0.4229
2015,1426,101.4,104.1,0.023,199,0.4229
2015,1454,101.0,103.8,0.043,200,0.4208
2015,1182,107.3,110.5,-0.016,201,0.4177
2015,1137,103.9,107.0,0.087,202,0.4176
2015,1102,106.1,109.2,-0.065,203,0.4175
2015,1102,106.1,109.2,-0.065,203,0.4175
2015,1102,106.1,109.2,-0.065,203,0.4175
2015,1102,106.1,109.2,-0.065,203,0.4175
2015,1250,97.7,100.6,0.006999999999999999,204,0.4174
2015,1349,100.5,103.5,-0.062,205,0.4167
2015,1427,104.5,107.7,-0.051,206,0.4127
2015,1411,101.7,104.9,0.131,207,0.4111
2015,1411,101.7,104.9,0.131,207,0.4111
2015,1411,101.7,104.9,0.131,207,0.4111
2015,1411,101.7,104.9,0.131,207,0.4111
2015,1241,102.8,106.1,0.12,208,0.4104
2015,1241,102.8,106.1,0.12,208,0.4104
2015,1241,102.8,106.1,0.12,208,0.4104
2015,1241,102.8,106.1,0.12,208,0.4104
2015,1165,94.6,97.6,-0.032,209,0.4092
2015,1281,98.9,102.2,-0.02,210,0.4083
2015,1200,100.4,103.7,-0.06,211,0.4072
2015,1205,105.3,108.8,0.09300000000000001,212,0.4067
2015,1205,105.3,108.8,0.09300000000000001,212,0.4067
2015,1205,105.3,108.8,0.09300000000000001,212,0.4067
2015,1205,105.3,108.8,0.09300000000000001,212,0.4067
2015,1322,111.4,115.2,0.054000000000000006,213,0.4046
2015,1230,106.5,110.2,0.046,214,0.4042
2015,1230,106.5,110.2,0.046,214,0.4042
2015,1230,106.5,110.2,0.046,214,0.4042
2015,1230,106.5,110.2,0.046,214,0.4042
2015,1222,99.4,102.8,-0.057,215,0.4036
2015,1331,102.7,106.4,0.09699999999999999,216,0.4002
2015,1331,102.7,106.4,0.09699999999999999,216,0.4002
2015,1331,102.7,106.4,0.09699999999999999,216,0.4002
2015,1331,102.7,106.4,0.09699999999999999,216,0.4002
2015,1394,99.1,102.7,0.046,217,0.3987
2015,1206,100.8,104.6,-0.033,218,0.3963
2015,1206,100.8,104.6,-0.033,218,0.3963
2015,1206,100.8,104.6,-0.033,218,0.3963
2015,1206,100.8,104.6,-0.033,218,0.3963
2015,1353,96.3,99.9,0.036000000000000004,219,0.3947
2015,1187,102.0,106.4,-0.003,220,0.3806
2015,1187,102.0,106.4,-0.003,220,0.3806
2015,1187,102.0,106.4,-0.003,220,0.3806
2015,1187,102.0,106.4,-0.003,220,0.3806
2015,1384,97.6,102.0,0.031,221,0.3764
2015,1384,97.6,102.0,0.031,221,0.3764
2015,1384,97.6,102.0,0.031,221,0.3764
2015,1384,97.6,102.0,0.031,221,0.3764
2015,1176,103.7,108.4,-0.068,222,0.3762
2015,1415,95.9,100.3,0.013000000000000001,223,0.374
2015,1415,95.9,100.3,0.013000000000000001,223,0.374
2015,1415,95.9,100.3,0.013000000000000001,223,0.374
2015,1415,95.9,100.3,0.013000000000000001,223,0.374
2015,1291,96.5,100.9,0.04,224,0.3739
2015,1377,101.3,106.0,0.032,225,0.3732
2015,1377,101.3,106.0,0.032,225,0.3732
2015,1377,101.3,106.0,0.032,225,0.3732
2015,1377,101.3,106.0,0.032,225,0.3732
2015,1325,101.9,106.8,-0.04,226,0.3693
2015,1190,100.1,105.0,0.035,227,0.3674
2015,1183,98.0,102.8,0.11599999999999999,228,0.3663
2015,1183,98.0,102.8,0.11599999999999999,228,0.3663
2015,1183,98.0,102.8,0.11599999999999999,228,0.3663
2015,1183,98.0,102.8,0.11599999999999999,228,0.3663
2015,1114,102.8,108.0,-0.048,229,0.362
2015,1114,102.8,108.0,-0.048,229,0.362
2015,1114,102.8,108.0,-0.048,229,0.362
2015,1114,102.8,108.0,-0.048,229,0.362
2015,1408,97.7,102.7,0.031,230,0.3598
2015,1357,102.1,107.6,-0.013999999999999999,231,0.353
2015,1357,102.1,107.6,-0.013999999999999999,231,0.353
2015,1357,102.1,107.6,-0.013999999999999999,231,0.353
2015,1357,102.1,107.6,-0.013999999999999999,231,0.353
2015,1297,102.9,108.7,-0.059000000000000004,232,0.3476
2015,1297,102.9,108.7,-0.059000000000000004,232,0.3476
2015,1297,102.9,108.7,-0.059000000000000004,232,0.3476
2015,1297,102.9,108.7,-0.059000000000000004,232,0.3476
2015,1225,105.0,110.9,-0.07,233,0.3473
2015,1356,96.1,101.5,-0.054000000000000006,234,0.3463
2015,1356,96.1,101.5,-0.054000000000000006,234,0.3463
2015,1356,96.1,101.5,-0.054000000000000006,234,0.3463
2015,1356,96.1,101.5,-0.054000000000000006,234,0.3463
2015,1441,99.0,104.8,0.009000000000000001,235,0.3434
2015,1441,99.0,104.8,0.009000000000000001,235,0.3434
2015,1441,99.0,104.8,0.009000000000000001,235,0.3434
2015,1441,99.0,104.8,0.009000000000000001,235,0.3434
2015,1369,101.0,106.9,-0.062,236,0.3422
2015,1369,101.0,106.9,-0.062,236,0.3422
2015,1369,101.0,106.9,-0.062,236,0.3422
2015,1369,101.0,106.9,-0.062,236,0.3422
2015,1334,100.5,106.4,0.052000000000000005,237,0.3407
2015,1136,102.8,108.9,0.064,238,0.3382
2015,1402,91.6,97.2,-0.033,239,0.3364
2015,1421,100.7,106.8,-0.024,240,0.3362
2015,1421,100.7,106.8,-0.024,240,0.3362
2015,1421,100.7,106.8,-0.024,240,0.3362
2015,1421,100.7,106.8,-0.024,240,0.3362
2015,1317,97.5,103.5,0.046,241,0.3351
2015,1317,97.5,103.5,0.046,241,0.3351
2015,1317,97.5,103.5,0.046,241,0.3351
2015,1317,97.5,103.5,0.046,241,0.3351
2015,1131,103.7,110.2,0.006,242,0.3332
2015,1131,103.7,110.2,0.006,242,0.3332
2015,1131,103.7,110.2,0.006,242,0.3332
2015,1131,103.7,110.2,0.006,242,0.3332
2015,1221,100.1,106.3,0.03,243,0.333
2015,1221,100.1,106.3,0.03,243,0.333
2015,1221,100.1,106.3,0.03,243,0.333
2015,1221,100.1,106.3,0.03,243,0.333
2015,1188,96.1,102.3,-0.043,244,0.3284
2015,1188,96.1,102.3,-0.043,244,0.3284
2015,1188,96.1,102.3,-0.043,244,0.3284
2015,1188,96.1,102.3,-0.043,244,0.3284
2015,1249,98.5,105.0,0.03,245,0.3263
2015,1175,102.2,108.9,0.065,246,0.3255
2015,1174,100.0,106.5,0.023,247,0.3245
2015,1180,98.4,104.9,0.002,248,0.3235
2015,1460,96.2,102.9,-0.028999999999999998,249,0.3159
2015,1214,95.6,102.3,0.022000000000000002,250,0.3127
2015,1224,92.4,99.1,0.016,251,0.3089
2015,1399,102.3,109.7,-0.05,252,0.3082
2015,1399,102.3,109.7,-0.05,252,0.3082
2015,1399,102.3,109.7,-0.05,252,0.3082
2015,1399,102.3,109.7,-0.05,252,0.3082
2015,1303,100.7,108.1,-0.042,253,0.3074
2015,1303,100.7,108.1,-0.042,253,0.3074
2015,1303,100.7,108.1,-0.042,253,0.3074
2015,1303,100.7,108.1,-0.042,253,0.3074
2015,1189,96.9,104.1,0.053,254,0.3035
2015,1340,100.8,108.4,0.071,255,0.3035
2015,1135,97.6,105.0,0.049,256,0.3022
2015,1167,98.2,105.7,-0.12,257,0.3014
2015,1167,98.2,105.7,-0.12,257,0.3014
2015,1167,98.2,105.7,-0.12,257,0.3014
2015,1167,98.2,105.7,-0.12,257,0.3014
2015,1106,95.8,103.3,0.03,258,0.2968
2015,1294,107.7,116.1,-0.013000000000000001,259,0.2957
2015,1294,107.7,116.1,-0.013000000000000001,259,0.2957
2015,1294,107.7,116.1,-0.013000000000000001,259,0.2957
2015,1294,107.7,116.1,-0.013000000000000001,259,0.2957
2015,1179,103.8,112.1,-0.027000000000000003,260,0.2933
2015,1123,98.2,106.1,-0.13,261,0.2922
2015,1119,97.4,105.2,0.033,262,0.2907
2015,1370,96.5,104.4,0.006,263,0.2875
2015,1267,94.5,102.3,-0.049,264,0.2872
2015,1406,99.0,107.1,-0.026000000000000002,265,0.2865
2015,1283,96.1,104.0,-0.011000000000000001,266,0.2858
2015,1298,97.2,105.3,0.005,267,0.2857
2015,1198,94.5,102.4,0.09,268,0.2842
2015,1451,97.7,105.9,0.04,269,0.2838
2015,1111,97.4,105.6,0.073,270,0.2827
2015,1213,105.3,114.2,0.034,271,0.2824
2015,1213,105.3,114.2,0.034,271,0.2824
2015,1213,105.3,114.2,0.034,271,0.2824
2015,1213,105.3,114.2,0.034,271,0.2824
2015,1380,92.9,100.8,0.018000000000000002,272,0.2824
2015,1305,95.7,103.9,-0.084,273,0.2803
2015,1169,98.9,107.4,-0.040999999999999995,274,0.2794
2015,1227,100.5,109.1,-0.01,275,0.2787
2015,1422,97.9,106.5,-0.125,276,0.2752
2015,1373,102.9,112.1,-0.01,277,0.273
2015,1133,91.0,99.1,-0.044000000000000004,278,0.2727
2015,1258,100.7,110.0,0.024,279,0.2678
2015,1258,100.7,110.0,0.024,279,0.2678
2015,1258,100.7,110.0,0.024,279,0.2678
2015,1258,100.7,110.0,0.024,279,0.2678
2015,1416,100.5,109.7,0.075,280,0.2667
2015,1464,103.7,113.3,0.013000000000000001,281,0.2659
2015,1270,100.1,109.5,0.035,282,0.264
2015,1158,94.6,103.5,-0.076,283,0.2628
2015,1158,94.6,103.5,-0.076,283,0.2628
2015,1158,94.6,103.5,-0.076,283,0.2628
2015,1158,94.6,103.5,-0.076,283,0.2628
2015,1254,95.2,104.3,0.038,284,0.2589
2015,1254,95.2,104.3,0.038,284,0.2589
2015,1254,95.2,104.3,0.038,284,0.2589
2015,1254,95.2,104.3,0.038,284,0.2589
2015,1407,97.9,107.4,-0.054000000000000006,285,0.2568
2015,1359,100.5,110.3,0.009000000000000001,286,0.2563
2015,1378,96.9,106.5,-0.024,287,0.253
2015,1378,96.9,106.5,-0.024,287,0.253
2015,1378,96.9,106.5,-0.024,287,0.253
2015,1378,96.9,106.5,-0.024,287,0.253
2015,1282,96.4,106.2,-0.013999999999999999,288,0.2479
2015,1335,96.1,105.9,0.023,289,0.2461
2015,1252,99.3,109.5,0.05,290,0.2452
2015,1237,92.1,101.7,0.068,291,0.2429
2015,1310,99.1,109.6,-0.004,292,0.2405
2015,1216,95.8,105.9,0.076,293,0.2405
2015,1387,93.3,103.4,0.064,294,0.2338
2015,1387,93.3,103.4,0.064,294,0.2338
2015,1387,93.3,103.4,0.064,294,0.2338
2015,1387,93.3,103.4,0.064,294,0.2338
2015,1117,94.7,105.1,0.023,295,0.232
2015,1194,97.3,108.1,-0.055,296,0.2311
2015,1194,97.3,108.1,-0.055,296,0.2311
2015,1194,97.3,108.1,-0.055,296,0.2311
2015,1194,97.3,108.1,-0.055,296,0.2311
2015,1440,96.0,106.6,-0.05,297,0.2305
2015,1144,96.5,107.4,-0.09,298,0.2268
2015,1193,93.5,104.0,-0.086,299,0.2266
2015,1168,97.0,108.0,-0.009000000000000001,300,0.2242
2015,1447,96.7,107.9,-0.013000000000000001,301,0.2217
2015,1375,99.7,111.2,0.085,302,0.2215
2015,1375,99.7,111.2,0.085,302,0.2215
2015,1375,99.7,111.2,0.085,302,0.2215
2015,1375,99.7,111.2,0.085,302,0.2215
2015,1341,96.3,107.6,0.013000000000000001,303,0.2176
2015,1309,96.5,107.9,-0.035,304,0.2175
2015,1309,96.5,107.9,-0.035,304,0.2175
2015,1309,96.5,107.9,-0.035,304,0.2175
2015,1309,96.5,107.9,-0.035,304,0.2175
2015,1202,97.0,108.9,-0.024,305,0.2106
2015,1368,94.6,106.3,-0.10300000000000001,306,0.2066
2015,1368,94.6,106.3,-0.10300000000000001,306,0.2066
2015,1368,94.6,106.3,-0.10300000000000001,306,0.2066
2015,1368,94.6,106.3,-0.10300000000000001,306,0.2066
2015,1223,100.5,113.1,0.028999999999999998,307,0.2046
2015,1223,100.5,113.1,0.028999999999999998,307,0.2046
2015,1223,100.5,113.1,0.028999999999999998,307,0.2046
2015,1223,100.5,113.1,0.028999999999999998,307,0.2046
2015,1265,93.7,105.4,0.032,308,0.204
2015,1381,97.0,109.3,0.033,309,0.2013
2015,1381,97.0,109.3,0.033,309,0.2013
2015,1381,97.0,109.3,0.033,309,0.2013
2015,1381,97.0,109.3,0.033,309,0.2013
2015,1240,93.2,105.2,0.053,310,0.1988
2015,1262,92.4,104.5,0.077,311,0.1966
2015,1262,92.4,104.5,0.077,311,0.1966
2015,1262,92.4,104.5,0.077,311,0.1966
2015,1262,92.4,104.5,0.077,311,0.1966
2015,1259,91.4,103.3,0.08,312,0.1963
2015,1259,91.4,103.3,0.08,312,0.1963
2015,1259,91.4,103.3,0.08,312,0.1963
2015,1259,91.4,103.3,0.08,312,0.1963
2015,1379,95.7,108.2,0.038,313,0.1947
2015,1379,95.7,108.2,0.038,313,0.1947
2015,1379,95.7,108.2,0.038,313,0.1947
2015,1379,95.7,108.2,0.038,313,0.1947
2015,1255,95.7,108.3,0.024,314,0.1941
2015,1226,96.4,109.6,-0.092,315,0.1875
2015,1238,89.7,102.1,-0.095,316,0.1843
2015,1315,95.4,109.1,-0.031,317,0.1767
2015,1315,95.4,109.1,-0.031,317,0.1767
2015,1315,95.4,109.1,-0.031,317,0.1767
2015,1315,95.4,109.1,-0.031,317,0.1767
2015,1122,92.7,106.4,-0.005,318,0.1708
2015,1122,92.7,106.4,-0.005,318,0.1708
2015,1122,92.7,106.4,-0.005,318,0.1708
2015,1122,92.7,106.4,-0.005,318,0.1708
2015,1286,94.6,108.8,-0.055999999999999994,319,0.1675
2015,1192,96.0,111.1,0.052000000000000005,320,0.1581
2015,1192,96.0,111.1,0.052000000000000005,320,0.1581
2015,1192,96.0,111.1,0.052000000000000005,320,0.1581
2015,1192,96.0,111.1,0.052000000000000005,320,0.1581
2015,1311,90.9,105.5,0.024,321,0.1521
2015,1239,96.9,112.5,-0.023,322,0.152
2015,1164,99.0,115.0,-0.008,323,0.1515
2015,1115,91.5,106.8,0.036000000000000004,324,0.1455
2015,1115,91.5,106.8,0.036000000000000004,324,0.1455
2015,1115,91.5,106.8,0.036000000000000004,324,0.1455
2015,1115,91.5,106.8,0.036000000000000004,324,0.1455
2015,1342,95.6,111.5,-0.005,325,0.1454
2015,1127,93.0,108.6,-0.047,326,0.1442
2015,1442,90.6,106.4,0.036000000000000004,327,0.1361
2015,1442,90.6,106.4,0.036000000000000004,327,0.1361
2015,1442,90.6,106.4,0.036000000000000004,327,0.1361
2015,1442,90.6,106.4,0.036000000000000004,327,0.1361
2015,1430,91.2,107.1,0.006999999999999999,328,0.1356
2015,1430,91.2,107.1,0.006999999999999999,328,0.1356
2015,1430,91.2,107.1,0.006999999999999999,328,0.1356
2015,1430,91.2,107.1,0.006999999999999999,328,0.1356
2015,1154,101.6,120.4,0.077,329,0.1245
2015,1154,101.6,120.4,0.077,329,0.1245
2015,1154,101.6,120.4,0.077,329,0.1245
2015,1154,101.6,120.4,0.077,329,0.1245
2015,1105,94.7,112.3,-0.022000000000000002,330,0.1236
2015,1251,90.6,107.7,-0.059000000000000004,331,0.12
2015,1101,93.0,110.6,-0.003,332,0.1191
2015,1101,93.0,110.6,-0.003,332,0.1191
2015,1101,93.0,110.6,-0.003,332,0.1191
2015,1101,93.0,110.6,-0.003,332,0.1191
2015,1126,90.6,107.8,-0.033,333,0.1188
2015,1391,95.5,113.7,0.006,334,0.1182
2015,1354,89.9,107.3,0.049,335,0.1148
2015,1152,88.8,106.2,-0.013000000000000001,336,0.113
2015,1288,92.5,111.0,0.028999999999999998,337,0.1096
2015,1244,92.5,111.4,0.039,338,0.1058
2015,1366,86.7,104.4,0.012,339,0.1055
2015,1299,92.3,111.2,-0.038,340,0.1047
2015,1148,91.6,110.6,-0.012,341,0.103
2015,1398,87.5,105.8,-0.045,342,0.1016
2015,1410,91.9,111.4,0.032,343,0.099
2015,1410,91.9,111.4,0.032,343,0.099
2015,1410,91.9,111.4,0.032,343,0.099
2015,1410,91.9,111.4,0.032,343,0.099
2015,1420,88.1,108.3,-0.037000000000000005,344,0.0854
2015,1263,92.4,114.0,-0.02,345,0.0817
2015,1108,92.5,115.4,-0.059000000000000004,346,0.0722
2015,1290,91.0,115.1,-0.001,347,0.0623
2015,1290,91.0,115.1,-0.001,347,0.0623
2015,1290,91.0,115.1,-0.001,347,0.0623
2015,1290,91.0,115.1,-0.001,347,0.0623
2015,1146,90.4,115.2,0.004,348,0.0578
2015,1146,90.4,115.2,0.004,348,0.0578
2015,1146,90.4,115.2,0.004,348,0.0578
2015,1146,90.4,115.2,0.004,348,0.0578
2015,1363,85.2,108.6,-0.03,349,0.0574
2015,1197,85.4,114.5,-0.02,350,0.0329
2015,1212,79.9,114.3,-0.078,351,0.016
2016,1242,118.9,92.0,0.062,1,0.9503
2016,1438,118.3,91.9,-0.043,2,0.9482
2016,1277,121.3,94.8,-0.004,3,0.945
2016,1314,119.5,94.0,-0.043,4,0.9407
2016,1314,119.5,94.0,-0.043,4,0.9407
2016,1314,119.5,94.0,-0.043,4,0.9407
2016,1314,119.5,94.0,-0.043,4,0.9407
2016,1437,117.2,93.0,0.012,5,0.9352
2016,1452,114.8,92.4,0.008,6,0.9236
2016,1452,114.8,92.4,0.008,6,0.9236
2016,1452,114.8,92.4,0.008,6,0.9236
2016,1452,114.8,92.4,0.008,6,0.9236
2016,1328,115.4,93.3,0.008,7,0.9199
2016,1246,122.3,98.9,-0.035,8,0.9198
2016,1332,119.4,97.4,0.035,9,0.9123
2016,1345,115.3,94.5,-0.031,10,0.9078
2016,1257,109.7,90.5,-0.024,11,0.9018
2016,1455,108.9,89.9,-0.08,12,0.9005
2016,1274,117.2,97.1,0.054000000000000006,13,0.8971
2016,1274,117.2,97.1,0.054000000000000006,13,0.8971
2016,1274,117.2,97.1,0.054000000000000006,13,0.8971
2016,1274,117.2,97.1,0.054000000000000006,13,0.8971
2016,1231,119.0,98.7,-0.003,14,0.8959
2016,1462,115.8,96.2,0.067,15,0.8946
2016,1112,116.1,96.5,-0.033,16,0.8927
2016,1401,112.6,93.7,0.002,17,0.8923
2016,1235,120.5,100.3,-0.07,18,0.8919
2016,1374,116.4,97.0,0.015,19,0.8907
2016,1234,114.4,95.9,-0.099,20,0.8832
2016,1143,111.3,93.8,-0.051,21,0.8767
2016,1181,119.3,100.7,-0.039,22,0.8752
2016,1268,113.8,96.3,0.006,23,0.8725
2016,1124,116.9,99.0,0.002,24,0.8705
2016,1163,110.4,93.7,-0.04,25,0.8677
2016,1371,110.7,94.0,0.008,26,0.8674
2016,1371,110.7,94.0,0.008,26,0.8674
2016,1371,110.7,94.0,0.008,26,0.8674
2016,1371,110.7,94.0,0.008,26,0.8674
2016,1435,112.9,96.1,-0.11,27,0.8641
2016,1211,114.6,97.8,-0.025,28,0.8609
2016,1428,113.7,97.5,0.11,29,0.8547
2016,1400,111.5,96.0,0.037000000000000005,30,0.8487
2016,1153,107.7,93.1,-0.053,31,0.8414
2016,1458,110.0,95.3,-0.031,32,0.839
2016,1372,110.4,95.7,0.025,33,0.8378
2016,1388,116.5,101.3,0.009000000000000001,34,0.8319
2016,1433,108.8,95.0,-0.065,35,0.8259
2016,1434,106.5,93.2,-0.03,36,0.8224
2016,1386,112.9,99.2,0.034,37,0.8159
2016,1463,108.0,95.0,0.031,38,0.8132
2016,1323,117.8,103.7,0.033,39,0.8131
2016,1323,117.8,103.7,0.033,39,0.8131
2016,1323,117.8,103.7,0.033,39,0.8131
2016,1323,117.8,103.7,0.033,39,0.8131
2016,1139,115.6,101.8,-0.004,40,0.8129
2016,1393,109.4,96.4,-0.047,41,0.8111
2016,1403,113.5,100.1,0.036000000000000004,42,0.8096
2016,1403,113.5,100.1,0.036000000000000004,42,0.8096
2016,1403,113.5,100.1,0.036000000000000004,42,0.8096
2016,1403,113.5,100.1,0.036000000000000004,42,0.8096
2016,1361,102.5,90.4,0.003,43,0.8091
2016,1196,107.5,94.8,-0.051,44,0.8081
2016,1338,112.7,99.8,0.003,45,0.8024
2016,1344,107.9,95.7,0.044000000000000004,46,0.7991
2016,1114,108.3,96.1,0.032,47,0.7978
2016,1114,108.3,96.1,0.032,47,0.7978
2016,1114,108.3,96.1,0.032,47,0.7978
2016,1114,108.3,96.1,0.032,47,0.7978
2016,1166,109.5,97.2,-0.087,48,0.7965
2016,1425,112.4,99.9,-0.012,49,0.7946
2016,1243,107.5,95.8,-0.052000000000000005,50,0.7894
2016,1376,106.6,95.1,0.062,51,0.7886
2016,1376,106.6,95.1,0.062,51,0.7886
2016,1376,106.6,95.1,0.062,51,0.7886
2016,1376,106.6,95.1,0.062,51,0.7886
2016,1199,111.8,99.8,-0.022000000000000002,52,0.7866
2016,1155,111.8,99.9,-0.095,53,0.7856
2016,1173,104.7,93.8,0.077,54,0.7806
2016,1160,106.6,95.5,0.026000000000000002,55,0.7788
2016,1276,112.7,101.0,0.016,56,0.7778
2016,1222,116.1,104.3,-0.012,57,0.7743
2016,1409,110.8,99.7,0.009000000000000001,58,0.7702
2016,1140,110.2,99.2,-0.057,59,0.7695
2016,1333,109.3,98.4,0.052000000000000005,60,0.7691
2016,1218,107.0,96.6,0.009000000000000001,61,0.7635
2016,1449,108.3,97.8,-0.025,62,0.763
2016,1439,109.8,99.4,0.019,63,0.7578
2016,1439,109.8,99.4,0.019,63,0.7578
2016,1439,109.8,99.4,0.019,63,0.7578
2016,1439,109.8,99.4,0.019,63,0.7578
2016,1210,110.4,100.2,0.018000000000000002,64,0.7536
2016,1210,110.4,100.2,0.018000000000000002,64,0.7536
2016,1210,110.4,100.2,0.018000000000000002,64,0.7536
2016,1210,110.4,100.2,0.018000000000000002,64,0.7536
2016,1208,106.4,96.7,0.066,65,0.7506
2016,1343,111.5,101.5,0.054000000000000006,66,0.7457
2016,1284,106.8,97.4,0.009000000000000001,67,0.7441
2016,1207,109.6,100.2,-0.10099999999999999,68,0.737
2016,1279,110.7,101.2,0.022000000000000002,69,0.737
2016,1326,105.6,96.5,0.053,70,0.7369
2016,1272,106.6,97.7,-0.098,71,0.7315
2016,1417,111.0,101.7,-0.055999999999999994,72,0.7315
2016,1233,110.4,101.2,-0.002,73,0.731
2016,1423,109.4,100.4,0.040999999999999995,74,0.729
2016,1321,108.3,99.4,-0.001,75,0.7267
2016,1320,105.7,97.2,0.017,76,0.724
2016,1320,105.7,97.2,0.017,76,0.724
2016,1320,105.7,97.2,0.017,76,0.724
2016,1320,105.7,97.2,0.017,76,0.724
2016,1203,111.1,102.2,0.018000000000000002,77,0.7234
2016,1203,111.1,102.2,0.018000000000000002,77,0.7234
2016,1203,111.1,102.2,0.018000000000000002,77,0.7234
2016,1203,111.1,102.2,0.018000000000000002,77,0.7234
2016,1191,105.7,97.2,-0.01,78,0.7231
2016,1382,113.4,104.3,0.011000000000000001,79,0.723
2016,1355,109.1,100.5,0.015,80,0.7209
